participant_id	CAT01	CAT02	CAT03	CAT04	CAT05	CAT06	CAT07	CAT08	CAT09	CAT10	CAT11	CAT12	CAT13	CAT14	CAT15	CAT16	CAT17	CAT18	CAT19	CAT20
C03321	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0
C03322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
C03323	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0
C03324	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0
C03325	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0
C03326	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1
C03327	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0
C03328	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1
C03329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0
C03330	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
C03331	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
C03332	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
C03333	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03334	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
C03335	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C03336	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1
C03337	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C03338	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0
C03339	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C03340	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0
C03341	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C03342	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0
C03343	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
C03344	1	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0
C03345	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0
C03346	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1
C03347	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0
C03348	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
C03349	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
C03350	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
C03351	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
C03352	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0
C03353	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
C03354	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1
C03355	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0
C03356	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C03357	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
C03358	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0
C03359	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
C03360	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0
C03361	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1
C03362	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0
C03363	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0
C03364	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0
C03365	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
C03366	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
C03367	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0
C03368	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C03369	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C03370	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
C03371	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
C03372	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0
C03373	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0
C03374	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0
C03375	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0
C03376	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
C03377	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0
C03378	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0
C03379	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0
C03380	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
C03381	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1
C03382	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
C03383	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0
C03384	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0
C03385	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C03386	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
C03387	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
C03388	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0
C03389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
C03390	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
C03391	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0
C03392	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0
C03393	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1
C03394	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
C03395	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1
C03396	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0
C03397	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0
C03398	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0
C03399	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
C03400	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
C03401	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0
C03402	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0
C03403	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0
C03404	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1
C03405	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0
C03406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
C03407	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0
C03408	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0
C03409	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0
C03410	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
C03411	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	0
C03412	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0
C03413	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
C03414	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0
C03415	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0
C03416	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
C03417	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
C03418	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0
C03419	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0
C03420	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
C03421	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0
C03422	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0
C03423	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
C03424	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0
C03425	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0
C03426	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
C03427	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0
C03428	1	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0
C03429	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0
C03430	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0
C03431	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
C03432	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
C03433	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
C03434	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0
C03435	1	1	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0
C03436	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
C03437	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0
C03438	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0
C03439	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
C03440	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0
C03441	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0
C03442	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
C03443	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C03444	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0
C03445	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0
C03446	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
C03447	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0
C03448	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0
C03449	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1
C03450	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0
C03451	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0
C03452	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0
C03453	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0
C03454	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0
C03455	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1
C03456	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0
C03457	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0
C03458	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0
C03459	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
C03460	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1
C03461	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
C03462	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
C03463	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
C03464	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0
C03465	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C03466	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03467	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
C03468	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0
C03469	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1
C03470	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
C03471	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
C03472	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
C03473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1
C03474	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03475	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C03476	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0
C03477	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0
C03478	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0
C03479	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1
C03480	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0
C03481	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0
C03482	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0
C03483	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0
C03484	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
C03485	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C03486	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0
C03487	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C03488	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0
C03489	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0
C03490	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1
C03491	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0
C03492	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
C03493	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0
C03494	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0
C03495	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0
C03496	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0
C03497	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
C03498	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0
C03499	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0
C03500	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	0
C03501	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0
C03502	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0
C03503	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0
C03504	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
C03505	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0
C03506	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0
C03507	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
C03508	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0
C03509	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1
C03510	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0
C03511	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
C03512	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0
C03513	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0
C03514	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0
C03515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0
C03516	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0
C03517	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0
C03518	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1
C03519	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0
C03520	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C03521	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03522	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C03523	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
C03524	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
C03525	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
C03526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
C03527	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0
C03528	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
C03529	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
C03530	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0
C03531	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C03532	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0
C03533	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
C03534	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03535	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0
C03536	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
C03537	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0
C03538	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
C03539	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0
C03540	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
C03541	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0
C03542	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0
C03543	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
C03544	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
C03545	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
C03546	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03547	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0
C03548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
C03549	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1
C03550	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
C03551	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C03552	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
C03553	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0
C03554	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0
C03555	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C03556	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
C03557	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
C03558	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0
C03559	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
C03560	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0
C03561	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
C03562	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	0	0
C03563	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
C03564	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
C03565	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
C03566	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0
C03567	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1
C03568	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0
C03569	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0
C03570	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0
C03571	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0
C03572	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0
C03573	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0
C03574	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0
C03575	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0
C03576	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	0
C03577	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0
C03578	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C03579	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0
C03580	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0
C03581	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1
C03582	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0
C03583	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0
C03584	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
C03585	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0
C03586	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
C03587	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0
C03588	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0
C03589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C03590	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1
C03591	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0
C03592	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C03593	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0
C03594	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1
C03595	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0
C03596	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0
C03597	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
C03598	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1
C03599	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
C03600	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0
C03601	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03602	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
C03603	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C03604	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0
C03605	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0
C03606	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0
C03607	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C03608	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C03609	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
C03610	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0
C03611	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0
C03612	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
C03613	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0
C03614	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0
C03615	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0
C03616	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
C03617	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0
C03618	1	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0
C03619	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
C03620	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C03621	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
C03622	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0
C03623	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0
C03624	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
C03625	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C03626	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0
C03627	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
C03628	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1
C03629	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
C03630	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
C03631	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
C03632	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0
C03633	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1
C03634	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
C03635	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
