participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender
R03743	4	4	4	5	5	5	5	5	4	5	2
R03744	2	4	4	2	4	5	5	4	5	3	2
R03745	4	1	3	1	2	3	4	2	4	1	1
R03746	5	4	3	4	4	4	4	2	4	3	1
R03747	2	1	4	3	5	4	2	2	3	2	2
R03748	5	4	3	2	4	2	4	4	4	3	1
R03749	1	4	3	2	1	5	2	2	1	1	1
R03750	4	4	5	1	3	5	4	2	4	1	2
R03751	1	4	4	2	2	5	4	4	5	4	1
R03752	4	2	2	4	3	5	4	5	5	4	2
R03753	3	4	5	2	0	3	4	2	4	1	2
R03754	1	3	5	1	1	5	4	4	5	2	2
R03755	4	4	1	4	4	2	2	2	2	1	1
R03756	3	5	5	2	3	4	4	1	4	1	2
R03757	5	2	3	5	5	4	4	4	5	5	1
R03758	4	2	2	4	4	3	4	2	4	3	2
R03759	3	4	5	2	5	5	2	1	5	4	2
R03760	3	2	5	4	4	5	4	4	4	1	2
R03761	4	4	4	2	4	5	4	4	5	2	2
R03762	2	2	3	2	4	1	2	2	3	2	1
R03763	4	1	4	3	2	5	4	1	2	4	2
R03764	4	2	2	2	3	2	4	5	3	5	1
R03765	5	4	2	4	3	5	3	5	4	4	1
R03766	4	3	5	1	3	4	4	0	4	1	2
R03767	2	2	5	2	1	4	4	1	3	1	1
R03768	2	4	5	1	1	4	2	1	1	1	2
R03769	5	2	4	1	4	4	2	4	4	4	2
R03770	4	2	3	2	5	4	4	3	4	5	1
R03771	4	3	5	2	4	0	4	5	4	4	2
R03772	4	1	1	2	4	4	2	3	1	1	2
R03773	4	4	4	4	4	5	4	2	5	5	1
R03774	5	3	3	5	3	4	5	4	4	0	1
R03775	4	2	4	5	5	5	4	4	5	1	1
R03776	4	5	5	4	4	4	5	5	5	5	1
R03777	2	5	5	2	2	3	4	2	4	1	2
R03778	4	2	2	2	2	1	2	3	1	1	1
R03779	5	5	5	5	5	5	0	5	5	2	2
R03780	4	5	5	1	3	1	5	4	5	2	2
R03781	2	4	3	1	2	3	4	2	4	2	1
R03782	0	4	4	1	1	0	1	1	2	2	1
R03783	4	1	2	1	3	4	1	1	2	2	2
R03784	5	5	4	2	3	4	4	4	4	2	1
R03785	4	5	5	2	2	3	5	3	5	4	2
R03786	4	1	2	1	2	3	2	3	2	1	2
R03787	1	1	1	4	2	2	1	2	2	2	1
R03788	4	2	3	1	4	4	3	4	3	1	1
R03789	5	4	2	3	5	3	5	4	4	5	2
R03790	4	3	2	1	2	5	3	1	2	1	1
R03791	4	4	5	5	0	5	4	4	5	5	2
R03792	4	5	5	4	4	5	3	2	4	2	2
R03793	4	4	5	5	3	4	3	4	3	5	2
R03794	4	1	1	2	5	4	4	5	2	3	1
R03795	1	5	2	1	1	3	4	1	4	2	1
R03796	5	4	5	3	5	5	5	4	5	3	2
R03797	4	2	4	2	4	5	1	2	2	4	2
R03798	4	2	5	3	4	5	4	4	5	3	1
R03799	4	4	5	3	5	0	4	5	5	2	1
R03800	5	4	5	4	4	5	4	5	5	4	1
R03801	4	4	3	1	4	4	4	5	5	5	1
R03802	2	5	5	2	1	5	4	2	5	4	1
R03803	4	3	5	5	5	3	5	5	5	5	2
R03804	5	2	5	5	5	4	4	5	5	5	2
R03805	5	5	5	3	5	4	5	4	5	5	2
R03806	4	2	5	2	5	4	5	5	4	3	1
R03807	5	2	3	2	5	4	4	4	2	3	2
R03808	5	1	1	5	5	5	2	4	5	5	1
R03809	3	5	5	2	2	4	4	4	4	1	1
R03810	5	4	5	2	4	5	5	5	4	2	1
R03811	4	2	5	1	4	5	4	2	4	1	2
R03812	5	4	5	2	4	4	4	3	5	4	1
R03813	5	4	5	5	3	4	4	4	5	2	1
R03814	1	1	3	1	2	4	4	1	2	2	1
R03815	5	4	2	2	2	5	1	2	4	4	1
R03816	3	1	3	1	1	5	1	1	3	2	1
R03817	1	3	4	2	2	5	2	2	2	1	1
R03818	4	4	4	3	2	5	2	1	4	4	1
R03819	4	3	4	2	1	2	1	2	2	1	2
R03820	5	1	2	4	0	5	4	5	5	5	1
R03821	5	4	5	3	2	4	3	5	5	2	1
R03822	5	2	4	3	4	4	4	5	5	4	2
R03823	4	3	2	4	4	5	2	4	4	5	1
R03824	4	4	5	5	4	5	5	3	4	2	2
R03825	4	5	4	2	2	4	1	2	5	3	1
R03826	4	4	5	3	5	5	4	2	5	1	2
R03827	5	2	4	5	5	5	4	4	5	3	2
R03828	5	4	5	4	5	5	4	5	5	5	1
R03829	4	1	4	2	2	3	4	3	3	2	1
R03830	2	2	1	2	3	3	4	2	4	1	1
R03831	3	4	5	4	4	2	4	4	4	2	1
R03832	5	4	4	4	5	3	5	4	4	4	1
R03833	5	5	5	4	5	5	3	5	4	5	2
R03834	5	2	4	4	2	5	4	2	4	2	1
R03835	4	3	4	1	4	3	4	2	4	2	1
R03836	5	4	5	4	5	5	4	4	5	2	2
R03837	5	2	2	3	5	5	4	3	5	3	1
R03838	5	2	3	2	3	4	3	5	2	2	1
R03839	3	2	1	1	2	5	2	4	0	1	1
R03840	5	2	2	5	2	5	2	5	4	5	1
R03841	1	4	2	2	2	4	5	2	4	4	1
R03842	4	1	3	2	4	3	4	2	2	4	1
R03843	5	4	5	3	5	5	4	4	5	2	2
R03844	5	4	5	5	4	1	4	3	5	5	2
R03845	4	4	5	5	4	5	5	4	4	2	2
R03846	5	4	5	0	4	4	4	3	4	2	2
R03847	4	5	5	2	4	3	5	2	4	5	2
R03848	4	5	5	2	4	4	5	2	5	1	2
R03849	4	3	5	2	4	4	4	2	4	3	1
R03850	5	4	1	3	4	5	4	2	5	3	2
R03851	5	4	5	2	4	4	4	1	4	4	2
R03852	5	2	4	4	4	4	4	5	5	3	2
R03853	2	1	4	4	0	5	4	4	4	2	1
R03854	4	5	4	4	3	4	4	5	5	1	1
R03855	3	4	2	2	4	4	5	4	5	2	1
R03856	3	2	1	2	4	4	4	2	3	2	1
R03857	5	3	5	3	5	2	3	4	4	3	2
R03858	4	2	1	2	2	2	3	3	2	2	1
R03859	4	1	1	4	4	5	5	3	2	4	2
R03860	4	1	3	1	3	4	4	4	2	1	1
R03861	4	2	3	5	3	5	3	0	4	2	1
R03862	4	5	5	2	3	4	3	2	4	1	1
R03863	5	4	4	4	5	5	5	5	5	4	2
R03864	4	2	4	2	1	5	4	3	4	4	2
R03865	5	3	5	3	4	4	4	4	4	3	2
R03866	5	5	5	3	4	5	4	5	5	3	1
R03867	4	5	5	4	0	5	2	5	5	2	2
R03868	5	4	4	5	5	4	5	4	5	4	2
R03869	1	1	4	2	1	5	2	3	2	2	1
R03870	4	1	4	1	4	5	4	2	2	4	1
R03871	5	5	5	4	5	4	5	5	5	5	2
R03872	2	1	3	2	2	5	4	4	5	1	2
R03873	5	5	5	5	5	3	4	5	4	5	1
R03874	2	3	3	2	1	3	4	3	4	1	2
R03875	2	4	2	2	5	4	0	4	5	2	1
R03876	1	1	2	2	2	4	3	2	2	4	1
R03877	3	4	5	2	3	3	4	2	3	2	1
R03878	5	4	4	1	3	2	4	2	3	1	2
R03879	5	3	4	4	5	4	3	5	4	4	1
R03880	4	2	5	4	4	5	4	3	5	5	2
R03881	1	4	4	1	1	5	3	2	4	2	1
R03882	4	4	5	4	4	5	2	4	4	4	2
R03883	3	4	2	2	5	4	5	4	5	4	2
R03884	4	2	5	1	2	5	4	2	5	3	2
R03885	4	2	5	3	1	2	0	4	5	1	2
R03886	1	2	2	2	1	4	1	1	2	1	2
R03887	4	4	4	1	2	5	1	2	4	1	1
R03888	4	1	2	2	5	1	4	3	4	2	2
R03889	1	1	1	1	1	4	2	1	1	1	2
R03890	3	1	2	1	2	3	4	3	1	3	1
R03891	1	4	4	5	3	0	4	2	4	2	2
R03892	4	2	2	2	4	5	2	2	4	1	1
R03893	5	2	2	1	3	4	4	4	4	2	1
R03894	3	5	0	3	1	4	4	2	4	4	2
R03895	4	4	3	3	4	5	4	1	5	3	2
R03896	3	5	4	3	5	5	5	5	5	2	1
R03897	4	2	3	1	4	2	2	2	1	1	2
R03898	4	0	5	2	1	2	4	4	4	2	2
R03899	5	4	5	5	5	5	4	4	5	5	2
R03900	2	2	4	2	2	2	1	1	4	1	1
R03901	5	3	5	5	3	5	4	3	4	4	2
R03902	5	4	5	2	5	5	4	5	5	3	2
R03903	2	4	2	1	2	5	4	2	4	2	1
R03904	5	4	4	2	4	5	5	5	4	2	1
R03905	5	2	4	4	5	3	2	5	5	3	2
R03906	5	1	4	5	2	2	2	4	3	4	1
R03907	5	4	5	5	5	4	5	3	5	3	2
R03908	2	5	5	2	1	2	4	1	4	1	2
R03909	2	2	5	1	2	3	2	1	2	1	1
R03910	4	2	4	3	2	2	4	5	4	2	1
R03911	5	1	4	3	4	3	2	1	4	3	2
R03912	4	3	4	2	5	2	3	3	5	5	2
R03913	4	3	5	2	3	4	4	4	5	2	2
R03914	5	4	5	1	4	4	4	2	4	2	2
R03915	5	3	2	5	5	5	5	5	4	3	2
R03916	5	4	5	4	5	5	5	5	4	3	1
R03917	4	2	4	4	4	4	4	3	4	2	2
R03918	4	4	4	3	4	4	4	5	4	5	2
R03919	4	4	1	1	2	4	1	2	2	5	1
R03920	4	4	5	2	3	4	5	4	0	2	1
R03921	5	4	4	4	3	5	4	2	4	4	1
R03922	1	4	3	1	2	3	4	2	3	1	1
R03923	4	4	4	2	5	5	5	3	4	5	1
R03924	2	4	4	2	3	5	4	2	3	1	1
R03925	4	2	4	2	3	5	2	1	5	2	1
R03926	5	4	5	5	5	3	5	5	4	5	2
R03927	5	5	4	4	4	4	4	5	5	5	1
R03928	4	4	5	4	5	5	5	2	5	4	2
R03929	3	2	4	1	4	4	2	1	2	1	1
R03930	4	2	5	2	2	4	1	3	4	2	2
R03931	5	4	5	3	5	5	4	5	5	3	2
R03932	4	5	3	2	3	4	4	4	5	1	1
R03933	2	5	4	1	4	5	5	2	4	2	1
R03934	4	2	2	3	2	5	1	1	2	1	1
R03935	4	4	5	4	4	4	2	4	4	5	2
R03936	2	4	4	3	3	5	5	3	4	1	1
R03937	2	2	4	2	1	4	1	1	2	2	2
R03938	4	5	5	4	3	5	5	4	5	2	1
R03939	4	4	2	4	5	4	4	0	4	1	1
R03940	1	4	4	2	4	4	3	5	4	4	1
R03941	5	4	5	3	4	4	5	4	5	4	1
R03942	4	1	5	5	4	5	4	4	4	2	2
R03943	4	5	5	5	5	5	5	5	5	5	2
R03944	3	4	1	2	4	2	4	3	1	2	2
R03945	4	4	5	2	1	5	5	1	3	2	1
R03946	5	2	4	3	5	5	4	5	4	2	1
R03947	4	1	3	2	2	5	2	3	4	2	2
R03948	4	2	2	4	4	5	2	4	4	3	1
R03949	4	4	4	2	5	4	5	3	4	2	1
R03950	5	5	5	2	4	4	3	5	4	5	2
R03951	5	3	1	2	2	4	4	3	4	2	1
R03952	3	5	4	4	5	4	4	4	5	3	1
R03953	4	2	3	2	2	5	3	3	4	2	1
R03954	2	2	4	1	1	4	2	1	2	1	2
R03955	2	4	4	2	4	4	4	2	4	1	2
R03956	1	4	4	2	2	5	3	2	5	2	1
R03957	4	5	5	4	4	5	5	5	5	5	2
R03958	3	1	2	1	2	4	2	3	2	2	1
R03959	1	1	4	1	1	4	2	1	1	1	1
R03960	3	1	2	4	4	4	4	2	4	3	2
R03961	2	4	5	2	4	5	4	4	3	1	2
R03962	5	4	5	3	5	3	4	5	5	2	2
R03963	2	5	5	3	2	3	2	3	4	2	2
R03964	5	4	5	4	2	4	4	2	3	3	2
R03965	4	4	4	2	1	3	4	2	3	1	1
R03966	4	1	4	2	1	3	3	2	2	1	1
R03967	4	4	5	2	4	3	4	4	5	4	1
R03968	4	5	5	4	4	5	2	5	5	4	2
R03969	4	5	5	4	2	5	5	2	5	2	1
R03970	3	4	2	4	4	4	2	4	4	4	1
R03971	3	1	4	5	3	4	4	4	4	1	1
R03972	3	1	4	3	4	4	2	5	4	4	2
R03973	4	2	4	2	5	4	4	4	4	1	1
R03974	5	2	4	2	4	4	5	2	4	2	1
R03975	5	4	4	2	3	5	3	4	4	3	1
R03976	5	3	3	2	4	5	3	2	4	3	1
R03977	5	4	4	3	4	5	5	2	4	1	1
R03978	4	2	5	5	4	5	2	4	4	2	2
R03979	3	4	5	1	3	4	4	2	2	2	2
R03980	4	5	5	2	5	5	4	5	5	2	1
R03981	2	2	5	3	4	1	4	2	2	4	1
R03982	4	3	2	3	4	4	4	3	5	2	1
R03983	4	3	4	1	2	5	4	4	3	1	2
R03984	4	4	4	2	4	4	3	3	2	1	1
R03985	4	3	5	4	5	4	4	4	4	4	2
R03986	2	4	5	3	5	4	5	4	4	4	2
R03987	4	2	4	2	4	5	4	4	4	2	1
R03988	4	2	1	5	5	4	4	2	4	2	2
R03989	4	4	5	5	1	5	5	5	4	2	2
R03990	4	2	4	4	2	3	4	2	4	3	2
R03991	5	5	4	4	5	5	4	4	4	2	2
R03992	4	1	5	5	4	4	2	3	5	1	1
R03993	4	4	5	2	2	4	5	3	5	2	1
R03994	4	4	2	4	5	4	4	4	3	2	1
R03995	2	4	4	2	4	4	3	2	2	1	2
R03996	4	4	5	2	0	5	4	4	5	2	1
R03997	2	4	5	3	2	4	5	4	4	4	2
R03998	1	1	4	1	2	2	3	5	1	2	2
R03999	4	2	4	2	4	4	5	3	5	4	2
