participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender	behavior
T05259	5	5	5	5	5	4	5	5	5	4	2	1.2447013435490202
T05260	1	2	2	2	2	2	3	1	3	2	1	-0.7515529938235527
T05261	5	4	3	1	5	0	4	2	4	0	1	1.676884519467392
T05262	4	4	3	3	4	5	5	4	5	5	2	0.9405636160700722
T05263	4	4	1	3	4	5	4	4	5	2	1	0.22053331427247186
T05264	4	5	3	3	4	2	1	2	4	3	1	-0.13698954269506003
T05265	4	5	5	4	5	3	4	4	5	3	2	1.4139150413027548
T05266	2	2	4	2	2	2	2	2	2	1	2	-0.3493503286969094
T05267	3	5	4	3	5	5	4	3	5	3	2	0.5604356029448888
T05268	4	1	4	3	5	5	3	4	2	2	1	0.0904119836854895
T05269	4	5	5	4	4	4	5	5	4	5	2	-0.9857334160989699
T05270	5	5	5	5	5	5	5	0	5	4	2	0.3529730675365672
T05271	4	5	5	2	5	4	5	5	4	2	2	1.3491233358233277
T05272	5	5	5	4	4	4	4	4	4	2	1	0.8443104753501041
T05273	5	3	4	3	5	4	2	5	5	4	2	-0.5708229767303317
T05274	4	4	2	2	2	5	4	2	3	2	1	0.21578866090119997
T05275	2	2	2	3	1	4	4	1	2	1	1	-0.9291576522202016
T05276	4	4	5	4	2	5	5	5	3	2	1	-0.2364853400406589
T05277	2	4	2	2	4	5	3	2	4	2	2	0.32573890797373556
T05278	3	1	4	5	2	4	2	2	2	2	2	-0.7325654211457073
T05279	3	1	2	2	2	4	3	2	2	3	1	0.3092105739631109
T05280	5	4	5	5	5	5	5	5	5	5	2	1.8258611044402073
T05281	5	5	5	5	5	5	5	5	4	5	2	1.2461764242783486
T05282	4	4	4	4	3	5	4	4	5	4	1	0.6139380144023483
T05283	5	1	2	3	4	5	4	2	5	4	1	0.8573682748693972
T05284	5	3	4	2	4	5	3	3	5	2	1	-0.607793078224386
T05285	5	5	3	3	4	4	5	4	5	2	2	1.171162070238281
T05286	2	3	5	5	5	4	5	4	4	2	2	1.2401189948518823
T05287	5	5	4	4	5	5	3	4	4	4	2	-0.24153181054189643
T05288	4	5	4	4	5	5	4	5	5	4	2	1.4318355751888143
T05289	4	4	4	2	5	4	5	5	5	1	2	0.981712765829484
T05290	5	5	5	4	5	3	5	5	5	4	2	0.9340151997739878
T05291	4	5	4	5	5	5	5	3	5	5	1	1.7722913281603345
T05292	5	5	4	3	4	4	5	4	5	4	2	2.2375657205739348
T05293	5	2	2	2	5	4	5	3	4	2	1	-0.5342465978742599
T05294	5	4	4	3	4	5	4	5	4	4	2	0.7938914054322987
T05295	4	5	0	3	4	4	4	4	0	5	2	1.2626137703693732
T05296	2	2	2	2	2	1	2	1	1	1	1	-0.45945777681631994
T05297	5	4	4	4	5	5	5	5	5	2	2	0.659469722669219
T05298	5	4	4	4	4	5	4	4	5	4	2	0.20759646346646488
T05299	4	3	4	4	2	5	4	5	4	2	1	-0.8247905910158846
T05300	2	4	2	1	2	4	5	1	2	3	2	-0.7001612842524542
T05301	2	1	1	1	1	3	2	2	2	1	1	-0.46585504366367253
T05302	2	3	4	2	4	4	2	2	4	2	1	0.6217818390198193
T05303	4	3	4	1	4	5	2	4	3	2	1	-0.508414791375083
T05304	4	4	4	2	3	5	5	2	5	4	2	0.8186411914930298
T05305	3	2	4	2	3	5	2	2	5	4	1	-0.08943024198138344
T05306	5	5	5	4	5	4	5	4	5	5	1	2.3573313928553463
T05307	4	2	5	2	3	4	1	1	2	1	1	-0.27567489573204007
T05308	4	4	4	2	3	5	4	5	5	2	1	-0.8659013266321988
T05309	5	4	3	3	5	4	2	5	5	4	1	-0.5271972812308641
T05310	5	5	5	5	4	5	5	4	5	5	2	1.4986852347475752
T05311	3	3	5	3	2	3	5	2	2	2	1	-0.0028665578513955015
T05312	3	2	1	2	4	5	2	1	4	2	2	1.0807185945189683
T05313	4	2	4	2	4	4	5	2	4	4	2	0.42545382330164
T05314	5	1	2	4	3	4	4	2	5	3	2	0.18830446747595203
T05315	2	3	2	3	4	4	3	2	4	2	1	-0.27190009491513567
T05316	4	5	4	2	5	4	4	2	4	1	2	1.469831090545423
T05317	3	1	4	1	5	2	3	3	3	1	1	-0.5358109124308865
T05318	5	4	5	4	4	5	3	5	5	3	1	0.10653731948838922
T05319	5	1	2	1	3	5	3	2	3	1	2	-0.07714480498568752
T05320	5	1	1	2	2	4	3	2	3	2	1	-0.21695946388545587
T05321	4	4	5	2	5	5	5	4	2	4	1	0.9382007253131468
T05322	5	4	4	5	5	5	4	5	4	3	2	-0.2241268212132126
T05323	4	3	5	3	5	4	4	5	4	4	2	0.2093064140194395
T05324	4	4	2	3	4	3	4	2	4	2	1	1.1331091979676193
T05325	5	3	2	2	5	5	3	5	4	2	2	0.01753840988094718
T05326	4	2	5	3	3	4	4	4	4	5	1	0.33473187668907983
T05327	5	4	4	4	2	4	4	3	3	4	1	-0.02019880223261905
T05328	4	2	4	3	4	5	3	4	5	5	2	1.578635443364847
T05329	4	5	4	2	4	5	2	1	4	2	1	0.9277559449433666
T05330	2	4	1	2	4	4	2	3	4	2	1	0.33999030199946434
T05331	2	1	5	2	1	4	2	3	2	3	1	-1.007736898051792
T05332	5	5	5	3	5	5	5	5	5	5	2	1.2813310371615458
T05333	4	2	1	1	1	2	2	1	1	1	1	-1.0484270973388492
T05334	4	2	5	1	4	2	4	1	1	2	2	-0.2552783939126363
T05335	1	2	2	2	3	5	4	3	1	1	1	1.8328149126748108
T05336	4	5	4	3	5	5	3	0	4	5	1	-0.25245776441691725
T05337	4	2	5	2	4	5	4	4	2	2	2	-0.2838082920254063
T05338	5	5	5	4	5	5	5	0	5	2	2	1.8253264400407707
T05339	5	4	5	4	5	4	4	2	4	2	2	1.7338732947122393
T05340	5	4	5	5	5	5	5	3	5	3	2	1.4158152027754316
T05341	4	2	4	1	2	4	4	4	4	1	1	-1.345369679822931
T05342	4	4	5	5	4	4	5	3	3	2	2	-0.15374872363529835
T05343	4	3	2	5	5	5	1	2	4	2	2	0.11045068090249688
T05344	1	1	3	1	3	4	3	2	3	1	1	-0.4204341965508167
T05345	5	4	4	4	5	5	4	3	5	4	1	0.06915903597819084
T05346	5	2	4	2	4	5	4	4	4	3	1	1.0036535100834556
T05347	5	5	5	5	5	5	5	5	5	4	2	2.166839093997464
T05348	4	4	5	5	4	4	4	2	2	3	2	0.5501540038607972
T05349	5	2	4	3	2	3	4	1	2	1	1	0.05674491783660032
T05350	3	3	2	3	2	5	4	2	2	5	2	0.9426467200090116
T05351	4	4	4	4	5	4	0	2	2	4	1	0.7225399979782893
T05352	3	2	3	2	3	4	5	3	2	1	1	0.8924062019468674
T05353	4	4	4	2	4	4	4	2	4	0	2	-0.15128266614677727
T05354	4	4	4	2	3	5	4	2	4	2	1	-0.23791687080956953
T05355	4	1	5	4	2	5	3	3	4	2	2	0.6091393237515494
T05356	4	4	4	3	3	5	5	4	5	4	1	0.8990215884766886
T05357	5	4	5	3	2	4	5	2	4	3	1	0.06687963084364812
T05358	5	5	4	4	4	5	5	5	4	3	2	0.34952098733490755
T05359	4	1	4	1	1	3	4	2	2	2	1	0.21708393626635578
T05360	4	3	4	3	5	3	4	5	5	2	2	0.320798870592436
T05361	5	5	4	4	0	3	5	5	5	4	2	0.5082542635888126
T05362	2	2	4	3	1	5	4	1	4	4	2	-0.49304664106583135
T05363	3	3	4	2	5	5	4	2	5	3	2	0.2727283383004129
T05364	4	4	5	4	2	3	4	5	3	4	2	1.664381929710372
T05365	2	4	2	4	2	5	2	3	3	2	2	-1.500011797684033
T05366	3	2	4	4	3	4	5	4	2	1	2	0.9777819959176011
T05367	3	4	4	2	2	5	2	2	4	2	2	0.5659027282184892
T05368	3	3	4	1	2	5	1	4	4	2	2	0.35493856136740537
T05369	1	1	3	2	2	5	2	3	1	1	1	-1.3058352994351914
T05370	2	3	2	3	2	4	4	4	5	1	1	-0.33128653461382396
T05371	1	4	3	2	2	5	2	1	3	1	1	0.15474285218159722
T05372	5	4	4	4	4	4	4	5	5	5	1	0.5285570511522233
T05373	3	5	5	3	2	5	4	5	4	4	2	1.2134209406884044
T05374	5	5	4	3	3	0	4	2	5	3	1	0.4778758166431147
T05375	5	4	2	3	4	4	4	4	4	3	1	-0.628292347859774
T05376	4	4	2	2	4	4	1	4	4	2	1	-0.44906242778153266
T05377	5	5	4	5	5	5	5	5	5	4	2	1.3392461178619082
T05378	4	4	4	3	5	5	4	2	5	3	1	-0.6341628715906876
T05379	5	5	4	4	4	5	4	5	5	4	2	1.0856694763671622
T05380	5	4	5	4	5	5	5	5	5	3	2	0.6030227056656258
T05381	4	3	2	3	4	5	4	4	2	1	2	-0.23931511622967844
T05382	2	2	4	2	4	5	2	4	4	3	2	0.5942915772207928
T05383	5	2	4	3	2	4	2	3	4	1	1	1.177957377196376
T05384	4	4	4	2	4	4	4	5	0	2	2	2.298579580604021
T05385	4	4	3	2	2	2	5	4	3	3	1	0.010387591216547643
T05386	0	4	4	5	4	5	5	3	5	1	2	2.2904328959193125
T05387	4	2	4	3	2	5	3	4	3	2	1	-1.4329493135717466
T05388	4	2	5	1	2	5	4	1	5	1	1	0.19242618692473204
T05389	3	2	4	2	4	5	3	2	4	4	1	0.3955321673411922
T05390	5	3	5	2	4	4	4	5	5	4	1	0.7694722183417505
T05391	4	4	2	3	4	2	4	4	2	2	2	1.0182525782997645
T05392	3	4	4	4	4	3	4	3	2	3	2	1.0458592343745363
T05393	0	4	5	4	4	5	5	5	5	4	2	1.0884799172012576
T05394	5	5	5	4	4	5	4	4	5	3	2	1.5123064555837922
T05395	5	5	5	5	5	5	3	4	4	3	2	-0.11524746830254984
T05396	4	3	2	3	5	4	3	4	3	4	1	-0.2675273246061703
T05397	5	5	5	5	0	5	5	5	5	5	2	0.9546299855392172
T05398	5	5	5	2	4	5	5	4	5	3	2	0.31658301071620165
T05399	4	2	5	4	4	1	4	2	3	2	1	0.09165614884687823
T05400	5	4	5	2	2	4	3	4	4	3	1	0.5872218332109499
T05401	5	5	4	5	5	5	5	4	5	5	2	0.4438529738272202
T05402	5	4	5	4	5	5	5	5	3	5	1	1.1100916207209344
T05403	5	5	5	4	5	5	5	5	4	5	2	1.1232201653444402
T05404	4	5	4	3	5	5	5	5	4	5	2	-0.5898051554974146
T05405	1	3	2	5	5	3	4	2	4	2	1	-0.15244821987658172
T05406	3	4	4	5	4	3	3	3	2	1	1	0.2194518854501627
T05407	5	4	5	5	3	4	5	3	5	4	2	0.5855033659623554
T05408	5	5	4	4	1	5	5	4	4	3	1	0.18775214629996007
T05409	5	4	0	4	5	5	5	4	4	2	2	2.019174730835992
T05410	2	2	2	3	4	5	2	2	4	1	1	-0.9569626294368145
T05411	2	4	2	2	5	3	2	5	4	1	1	-0.5728483573295138
T05412	5	1	2	2	4	5	1	2	5	4	2	0.04921604853781114
T05413	3	1	4	2	5	4	4	2	2	1	2	-0.030316702160751552
T05414	5	5	5	5	5	5	5	5	4	5	2	0.8927178494770965
T05415	2	5	3	4	2	4	4	3	2	4	2	0.7793812272007962
T05416	5	5	4	2	4	5	4	3	5	4	2	0.5912106420043718
T05417	1	2	4	2	3	3	3	2	4	2	1	-0.6662266675278266
T05418	2	1	1	2	1	3	2	2	4	1	1	-0.712348869884131
T05419	4	5	4	4	4	5	4	4	4	2	1	-0.2151883530768023
T05420	5	2	5	3	2	4	4	5	5	1	2	-0.3271340485543134
T05421	3	2	2	1	2	3	1	2	3	1	1	-1.3085010733310565
T05422	3	4	4	2	2	4	4	3	3	4	1	-0.4052420694368404
T05423	5	5	3	4	5	3	4	4	4	5	2	0.504770805632397
T05424	4	2	1	5	4	3	2	1	2	2	2	-0.5992023616412347
T05425	5	5	4	4	5	5	5	3	4	4	1	0.9714113539967544
T05426	4	3	5	2	5	5	3	2	5	3	2	0.031447815747020436
T05427	4	3	4	5	5	5	5	5	5	5	1	1.3616563145757739
T05428	5	4	5	4	4	5	5	5	5	4	1	0.8181300776920288
T05429	4	5	4	3	5	5	5	5	2	4	1	-0.43791039145708255
T05430	5	4	4	4	4	4	5	3	5	4	1	-0.7997695699267338
T05431	4	2	5	3	4	5	4	5	4	3	1	1.8462675199895657
T05432	5	5	5	5	2	4	5	4	4	3	1	0.027842399720363398
T05433	4	2	5	3	4	5	3	3	4	2	2	1.4147550689194752
T05434	5	0	4	4	4	4	5	5	5	2	1	1.561593124253775
T05435	5	4	2	3	3	5	2	4	2	5	1	-0.41700659620701286
T05436	4	4	4	4	5	4	4	4	4	4	2	0.6223965701425819
T05437	5	3	4	3	4	4	4	5	4	5	2	-0.01189706779387889
T05438	5	2	4	3	3	3	4	4	4	0	1	0.34747717722834776
T05439	5	1	5	2	4	5	5	2	4	1	1	-0.04448704064857856
T05440	4	2	2	3	1	4	3	4	2	2	1	0.37220479398253375
T05441	3	2	1	2	1	4	4	3	3	2	2	-0.1748413972638182
T05442	5	4	4	5	4	3	5	4	4	3	2	0.8840449628239303
T05443	3	2	3	2	1	1	1	2	4	1	1	-1.5986524788251621
T05444	4	4	2	2	3	4	3	4	5	4	2	0.28671271562817785
T05445	1	3	1	1	3	4	2	1	2	4	1	-0.8289849133819577
T05446	5	2	4	2	2	4	2	4	4	1	1	-0.3181844777163554
T05447	3	2	2	4	4	4	2	2	4	2	1	0.9862228911743605
T05448	5	5	4	5	5	4	5	5	5	4	2	1.5607820884423538
T05449	4	2	4	3	3	4	2	4	2	3	1	-0.6724209551009788
T05450	3	5	4	3	5	5	4	4	5	4	2	0.045436288198256736
T05451	4	4	5	4	4	4	3	3	4	2	1	1.0495873487756193
T05452	5	5	2	1	4	4	4	4	4	3	2	1.7059520713546303
T05453	5	5	2	3	5	5	4	5	5	2	2	0.49171849230531817
T05454	2	5	3	2	4	0	2	2	4	2	2	-0.39045935797032816
T05455	4	1	3	2	3	4	4	2	3	2	2	1.0886712040087994
T05456	0	2	2	2	3	5	5	2	3	2	1	-0.17626405346920304
T05457	4	4	0	4	2	5	4	3	4	2	2	-0.7648118464222697
T05458	5	4	3	3	3	5	4	5	5	4	2	-0.5778061357116174
T05459	1	2	3	5	3	5	4	5	2	2	2	-0.1651230550593471
T05460	3	4	2	1	2	3	4	4	3	1	2	0.3789225945814081
T05461	4	1	2	3	5	5	4	5	5	2	1	-0.059928213055816575
T05462	3	3	5	0	5	4	5	4	4	2	1	0.9796830630257818
T05463	5	5	5	5	5	5	5	5	5	5	2	1.6703267243848234
T05464	4	2	2	5	4	5	2	5	5	2	1	-0.0825717956521316
T05465	4	5	4	4	4	4	2	4	5	2	2	0.9814861238105074
T05466	5	5	5	5	5	5	5	5	5	4	1	1.1685738459535489
T05467	5	3	5	4	2	3	4	4	4	1	1	0.3026629905226216
T05468	4	5	5	2	4	3	4	3	4	2	2	-1.168414448490827
T05469	4	3	4	4	5	4	3	2	4	4	1	-0.8369246001944254
T05470	5	4	4	4	4	5	5	5	4	5	2	1.2509618879514353
T05471	5	2	5	3	4	4	0	4	5	3	1	1.030932223386877
T05472	4	3	3	5	4	4	4	2	3	2	2	0.38406926382135276
T05473	5	4	5	3	2	5	4	5	3	3	2	0.012065016820745234
T05474	5	5	5	3	4	5	4	5	4	5	2	0.16142471266137393
T05475	4	3	4	3	5	5	5	2	4	4	2	0.6803350796891356
T05476	5	5	3	5	4	3	5	5	4	4	2	0.7812662734876011
T05477	5	5	5	3	5	5	5	5	5	5	2	1.350213303339593
T05478	0	4	5	5	4	5	5	5	5	2	2	1.25290247135298
T05479	2	2	5	5	4	5	4	5	4	5	1	0.30067058960114573
T05480	3	5	5	5	3	5	5	5	5	4	1	0.3367755850509925
T05481	3	2	5	2	3	3	2	5	4	2	1	-0.02672485569212929
T05482	5	4	3	2	2	4	4	5	2	2	2	0.49644042448102577
T05483	5	4	2	4	4	4	5	4	4	4	2	-0.19184411357975706
T05484	5	5	3	4	2	5	5	4	5	4	1	0.08839156192125752
T05485	4	4	5	4	5	3	3	3	4	4	2	0.8786460895850049
T05486	5	4	4	2	2	5	4	3	5	2	1	1.112559189589168
T05487	4	3	3	2	5	5	4	4	2	5	2	-0.03579121191977552
T05488	4	4	4	3	5	5	5	3	5	2	2	2.304394927072563
T05489	4	2	4	4	4	4	2	4	4	2	2	1.1348223014963839
T05490	5	4	4	2	4	4	3	4	4	2	1	-0.40060529479135554
T05491	4	2	1	4	1	4	2	3	4	2	2	1.0035956483391362
T05492	4	4	5	3	0	4	3	5	4	3	1	-0.2390153631572019
T05493	3	5	4	4	4	5	5	4	4	3	2	0.4523424458548466
T05494	2	2	4	4	2	4	4	5	4	2	1	-1.0955780299161413
T05495	3	2	3	3	3	4	3	4	4	4	2	0.6004521370482199
T05496	4	2	5	2	5	4	5	4	5	4	1	0.9907797617584475
T05497	4	4	4	4	2	4	4	4	4	4	1	0.42820165484682027
T05498	5	2	4	4	4	4	4	2	4	2	1	-0.3102776737095016
T05499	4	1	3	2	4	5	4	4	4	3	1	-0.0041272283486991496
T05500	5	5	4	2	4	5	4	5	4	4	2	0.9916280614020208
T05501	5	5	4	5	4	5	5	4	4	4	2	1.7356654588002278
T05502	5	5	5	4	4	4	5	4	5	4	1	0.24660893343395401
T05503	5	5	5	5	5	4	5	5	5	5	2	0.8235038072302168
T05504	5	5	5	4	5	4	4	5	5	5	2	0.42430679252316506
T05505	4	2	3	0	4	4	4	0	2	2	1	0.7121278373185631
T05506	5	5	5	2	4	4	4	4	4	2	2	0.8509084954775934
T05507	5	4	3	4	5	5	0	5	5	3	2	-1.645803671819604
T05508	4	4	2	4	5	4	4	5	4	1	1	1.1960052235572967
T05509	5	4	5	2	5	4	4	5	5	5	1	1.5418666217231594
T05510	4	4	5	5	4	5	5	5	4	5	2	0.39367959347331294
T05511	3	3	3	4	2	3	4	4	4	0	1	0.5395219558423225
T05512	4	1	1	3	1	4	3	2	4	4	1	-1.7090339349709474
T05513	5	5	2	3	5	5	4	4	4	4	2	-0.8693282047718554
T05514	4	3	5	3	2	4	3	5	3	4	2	-0.46092132116338624
T05515	3	4	2	2	3	5	4	3	4	4	1	0.2712704385536002
T05516	5	3	5	2	2	4	4	5	4	1	1	1.5366761843271157
T05517	2	4	4	2	4	5	4	1	3	2	1	-0.7123196085262569
T05518	5	5	4	4	5	5	4	5	5	4	1	0.7885601486159803
T05519	4	1	5	2	3	5	1	3	2	1	2	0.7895947049546763
T05520	4	4	1	1	4	5	4	4	3	2	2	1.7405079002206623
T05521	4	4	2	2	2	5	4	2	4	2	1	-1.796834767013674
T05522	4	4	5	3	2	3	2	1	3	2	2	0.48872312811096585
T05523	5	1	4	1	4	4	5	2	2	4	1	-0.3635808246369725
T05524	2	2	4	2	2	4	5	3	2	3	1	-0.8447286524545181
T05525	1	2	4	1	1	3	2	1	1	0	1	-0.638490395068534
T05526	3	2	3	3	3	4	2	2	3	1	2	0.20837496949514486
T05527	4	3	2	4	3	5	4	3	5	4	1	1.2464591781147458
T05528	4	3	5	5	5	5	4	2	4	1	2	-0.09158634204645966
T05529	2	1	1	1	2	5	1	1	1	2	1	0.4195324369077116
T05530	4	2	5	2	2	5	4	1	2	2	2	0.5755099008012547
T05531	5	4	5	1	5	5	5	4	4	4	1	0.7805554429245782
T05532	5	5	4	5	4	5	4	5	4	5	1	0.9687589534435006
T05533	2	2	3	1	2	2	2	2	2	2	1	0.3359839672313991
T05534	2	3	2	1	5	5	4	4	5	3	2	1.242650022168292
T05535	4	4	4	4	4	2	4	4	4	2	1	0.06864921905258484
T05536	4	4	5	3	4	2	2	4	4	2	2	0.48099167289630473
T05537	4	5	5	5	5	4	5	4	4	5	1	1.4308239440346777
T05538	4	4	4	5	5	5	4	2	4	3	1	0.2423807669305844
T05539	3	3	2	1	1	5	4	2	3	1	1	0.8579309575594514
T05540	5	3	5	5	4	5	4	5	5	2	2	1.0963992765275021
T05541	4	0	3	3	3	3	5	2	4	2	1	1.2941949858972377
T05542	4	2	4	2	2	4	2	4	3	4	2	-0.15973846091185842
T05543	4	3	4	4	5	4	3	2	4	2	1	-0.2758163838752047
T05544	2	2	4	4	4	4	2	2	3	3	1	-1.157348528323596
T05545	5	5	5	5	5	5	5	4	5	4	2	0.6472979238347893
T05546	4	0	1	2	1	4	4	2	2	2	2	-0.36648809327891757
T05547	3	4	5	2	5	5	4	2	5	2	2	-0.0016739714237772318
T05548	5	2	5	3	4	4	4	3	0	2	1	0.5070092105077718
T05549	5	1	4	1	4	5	5	4	4	4	2	0.7116412806312219
T05550	4	1	1	2	1	0	4	4	3	2	1	-0.36562637005559867
T05551	4	3	3	5	2	3	4	2	4	1	1	-0.3188059414767461
T05552	5	5	4	2	3	0	4	4	4	1	2	-0.02209146857864852
T05553	5	4	5	3	2	5	4	4	5	1	1	-0.01835811793719072
T05554	5	5	5	4	3	5	5	5	2	5	1	0.23955345692429114
T05555	1	4	4	5	5	4	4	3	4	2	1	1.5128703338901313
T05556	5	5	5	2	0	4	2	4	4	2	1	-0.49545207780739087
T05557	5	4	2	4	5	5	4	4	1	4	2	0.2630024942756844
T05558	5	4	5	2	5	5	5	4	5	5	2	2.4950337908534204
T05559	4	5	4	5	5	5	5	4	5	2	1	0.7566928180304472
T05560	4	4	3	2	4	4	4	2	4	2	1	0.44900823819452396
T05561	4	1	4	2	2	4	4	4	4	3	2	0.2904706673526267
T05562	4	3	4	2	2	4	4	3	4	1	1	-0.045329943366118106
T05563	3	2	4	2	1	4	4	2	3	1	1	0.6151239558078151
T05564	5	1	4	4	5	2	3	2	3	2	1	0.9782767476291081
T05565	4	4	4	2	2	5	4	4	4	5	1	-0.46639416519134524
T05566	4	1	5	3	4	4	4	4	5	4	2	1.5054676974532841
T05567	3	1	2	2	2	2	2	4	2	1	1	0.5495949017480397
T05568	4	5	4	5	5	5	5	5	5	5	2	-0.04625299221066381
T05569	4	1	2	0	2	3	2	1	2	2	1	-2.4208787900786795
T05570	5	4	2	5	2	0	4	4	4	4	2	1.1197728454096096
T05571	5	5	5	5	5	5	5	5	5	5	1	-0.0192012506168574
T05572	5	4	5	4	4	5	4	5	5	5	2	1.9038972183918714
T05573	4	2	4	2	1	3	0	2	2	2	2	0.7045805543360233
T05574	5	5	5	5	4	5	4	5	4	5	2	1.483903169319544
T05575	5	5	5	4	4	4	3	4	3	5	2	0.72844418081331
T05576	4	1	1	2	2	5	4	4	4	1	1	-0.7138185557267359
T05577	2	3	0	2	3	5	3	4	4	1	2	-0.02912048682809651
T05578	3	5	5	5	4	5	5	4	5	4	1	0.03576181913813037
T05579	3	4	2	5	0	5	3	5	4	2	2	-0.5193361492245505
T05580	2	3	3	2	3	4	4	2	3	2	1	0.6464710006180839
T05581	5	4	2	2	3	4	2	3	3	2	1	0.8036809449187132
T05582	5	5	4	4	4	5	5	5	5	5	1	-0.4706107776068331
T05583	5	4	5	3	5	5	5	5	5	5	2	0.8300588275598568
T05584	4	4	3	3	1	4	1	3	2	1	1	-0.745480348020928
T05585	5	3	3	1	3	3	3	2	3	2	1	0.43330518534365126
T05586	4	4	5	4	4	5	5	5	5	5	1	0.5941102323617269
T05587	5	5	4	3	4	5	5	3	3	4	2	0.8736670647347063
T05588	5	2	2	2	5	4	2	2	4	2	1	-1.5212281546637958
T05589	4	4	5	3	2	5	3	4	0	3	2	1.2404570782020659
T05590	3	2	5	2	5	4	4	0	4	1	1	0.41962425654749147
T05591	3	3	4	2	4	5	3	3	4	5	1	-0.7512572532772309
T05592	4	3	4	3	2	3	4	4	4	2	2	-0.26795808251509823
T05593	5	3	5	3	4	5	4	5	5	3	1	0.4364716324346758
T05594	5	5	5	5	4	5	5	5	5	4	2	0.9412993652817383
T05595	4	3	4	4	4	4	5	5	4	4	1	0.757788774658001
T05596	5	5	5	4	5	4	4	2	3	5	2	0.9626219838533774
T05597	4	5	4	4	5	5	4	4	5	5	1	-0.7398817507183821
T05598	5	5	4	3	4	5	4	2	4	3	1	0.3423998470236993
T05599	5	3	4	3	3	5	4	5	4	5	1	-0.22705057041249094
T05600	5	5	4	4	5	5	5	4	5	0	1	1.1892471701833647
T05601	3	3	5	2	4	5	4	0	5	2	2	-0.8504059229382459
T05602	4	4	4	2	4	5	4	4	4	4	2	1.1387989907372609
T05603	5	5	5	5	5	5	4	4	5	5	2	0.04680557271762986
T05604	4	4	5	3	3	5	5	5	5	1	2	0.9838912424034381
T05605	3	3	3	2	4	4	4	4	3	2	1	0.16139078414150132
T05606	3	4	1	2	2	4	3	2	1	2	2	0.5325807341381796
T05607	4	5	5	2	4	2	4	4	5	2	1	0.5895671088627678
T05608	4	4	4	2	4	5	4	4	5	1	1	0.381589199947545
T05609	5	4	5	4	5	4	4	4	5	2	2	1.4844818125666168
T05610	4	3	4	2	3	4	2	3	4	4	2	0.1661725336378233
T05611	4	4	2	4	4	4	3	2	5	2	1	-0.7648235593982363
T05612	2	2	4	2	4	4	2	3	3	2	1	-0.3048928128745145
T05613	5	4	5	3	5	5	5	0	5	2	1	-0.09708886123489802
T05614	2	4	4	1	3	3	4	4	5	2	1	-0.12714863375512808
T05615	5	4	5	2	4	5	4	4	1	4	1	0.9397577663490001
T05616	5	5	5	2	4	5	5	4	5	3	2	0.8850221525633825
T05617	2	2	2	4	2	5	2	1	4	1	1	0.2670914672741662
T05618	5	2	4	2	4	5	4	4	4	5	2	1.1791451253596323
T05619	4	4	5	4	4	4	4	5	4	3	1	0.07753642745426292
T05620	3	5	5	2	5	5	4	4	4	0	2	0.6688619927402238
T05621	1	1	2	1	1	2	1	3	4	2	1	-0.15938249327454856
T05622	5	4	4	4	5	5	2	1	5	3	1	-1.1640182411769755
T05623	4	5	4	3	4	5	5	4	4	5	1	1.3261910855873071
T05624	5	5	5	5	4	5	5	5	5	5	2	0.053098326476809676
T05625	1	1	2	3	1	3	2	1	1	1	1	-1.2432647977321354
T05626	3	2	2	2	5	4	4	3	2	5	2	0.5429844790467978
T05627	5	5	4	4	4	3	5	4	5	2	2	-0.18312840333586133
T05628	3	4	2	2	2	4	1	3	2	1	1	-0.667065431951207
T05629	5	4	5	4	4	3	5	5	5	3	2	1.5912807286387667
T05630	5	4	2	2	5	5	4	5	4	2	1	0.46394225820285667
T05631	1	1	3	3	2	4	1	1	2	1	1	-1.0238458156344254
T05632	4	2	5	5	4	5	5	5	5	1	1	0.9860044459714699
T05633	4	3	3	4	3	4	4	5	4	1	2	0.5087077760469826
T05634	5	4	2	2	1	0	2	5	4	2	2	0.6978233827819732
T05635	0	1	1	1	2	4	4	2	1	1	1	0.4784777236943225
T05636	5	5	5	5	4	5	5	5	5	4	2	0.24476270219313812
T05637	5	2	4	5	2	4	5	2	5	2	2	1.2474153037011215
T05638	4	5	2	4	5	5	4	5	4	4	2	0.8826171134095981
T05639	5	3	5	5	5	5	4	5	5	2	1	0.8080428792277082
T05640	5	4	5	4	2	5	4	4	5	4	2	-0.18152752171771047
T05641	4	5	5	3	5	4	4	5	4	3	2	0.9710321445466157
T05642	4	5	4	4	3	5	5	5	5	5	2	1.0701631930559075
T05643	4	1	3	4	2	4	5	5	4	2	2	-0.06964910712324313
T05644	2	4	5	5	3	5	3	3	3	4	2	-0.6741128951346075
T05645	3	4	2	2	1	5	2	4	5	2	1	0.3543303329740176
T05646	4	0	5	5	5	5	4	5	4	4	1	1.0962347659967617
T05647	5	0	5	3	4	3	4	4	5	1	1	-0.6875368150485973
T05648	4	3	4	4	1	2	2	4	3	3	2	0.13186294314934266
T05649	4	5	5	4	5	4	4	5	5	5	2	2.326073190317869
T05650	4	5	3	3	5	5	5	5	4	3	1	1.0914733145504796
T05651	4	4	1	4	2	2	4	4	3	4	2	0.8533083997407332
T05652	5	5	5	5	4	5	5	5	5	5	1	1.8328122717732884
T05653	3	2	1	1	1	1	2	1	4	1	2	0.6322979867814659
